,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,XGBClassifier,50,1.333,SCH_CC,news_popularity,0.0,0.29351079404174807,0.40906116995628994,0.29742803600196194,0.0,0.96,0.0,0.04
0,XGBClassifier,50,0.947,SCH_MS,news_popularity,0.0,0.29351079404174807,0.40906116995628994,0.29742803600196194,0.0,0.767,0.0,0.233
0,XGBClassifier,50,0.322,SCH_EM,news_popularity,0.0,0.29351079404174807,0.40906116995628994,0.29742803600196194,0.027,0.132,0.412,0.428
0,XGBClassifier,50,0.067,DySyn,news_popularity,0.1,0.3112154879220713,0.14685675002233506,0.44192776205559353,0.103,0.299,0.178,0.421
0,XGBClassifier,50,0.026,DyS,news_popularity,0.1,0.3112154879220713,0.14685675002233506,0.44192776205559353,0.1,0.3,0.16,0.44
0,XGBClassifier,50,0.05,DySyn+aMoSS,news_popularity,0.1,0.3112154879220713,0.14685675002233506,0.44192776205559353,0.107,0.301,0.165,0.427
0,XGBClassifier,50,0.774,SCH_AC,news_popularity,0.1,0.3112154879220713,0.14685675002233506,0.44192776205559353,0.0,0.698,0.0,0.302
0,XGBClassifier,50,0.138,SCH_GPAC,news_popularity,0.1,0.3112154879220713,0.14685675002233506,0.44192776205559353,0.107,0.254,0.209,0.43
0,XGBClassifier,50,0.944,SCH_DyS,news_popularity,0.1,0.3112154879220713,0.14685675002233506,0.44192776205559353,0.017,0.017,0.052,0.914
0,XGBClassifier,50,1.258,SCH_CC,news_popularity,0.1,0.3112154879220713,0.14685675002233506,0.44192776205559353,0.0,0.94,0.0,0.06
0,XGBClassifier,50,0.798,SCH_MS,news_popularity,0.1,0.3112154879220713,0.14685675002233506,0.44192776205559353,0.0,0.71,0.0,0.29
0,XGBClassifier,50,0.119,SCH_EM,news_popularity,0.1,0.3112154879220713,0.14685675002233506,0.44192776205559353,0.046,0.315,0.141,0.497
0,XGBClassifier,50,0.143,DySyn,news_popularity,0.1,0.2512612853658544,0.3676753490834461,0.2810633655506996,0.12,0.18,0.39,0.31
0,XGBClassifier,50,0.103,DyS,news_popularity,0.1,0.2512612853658544,0.3676753490834461,0.2810633655506996,0.1,0.2,0.38,0.32
0,XGBClassifier,50,0.092,DySyn+aMoSS,news_popularity,0.1,0.2512612853658544,0.3676753490834461,0.2810633655506996,0.108,0.206,0.373,0.314
0,XGBClassifier,50,1.047,SCH_AC,news_popularity,0.1,0.2512612853658544,0.3676753490834461,0.2810633655506996,0.0,0.775,0.0,0.225
