,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,SVC,50,0.606,DySyn+aMoSS,wine,0.1,0.19065194362964485,0.5622522588151037,0.14709579755525154,0.28,0.232,0.26,0.229
0,SVC,50,1.153,SCH_AC,wine,0.1,0.19065194362964485,0.5622522588151037,0.14709579755525154,0.11,0.757,0.0,0.133
0,SVC,50,0.103,SCH_GPAC,wine,0.1,0.19065194362964485,0.5622522588151037,0.14709579755525154,0.126,0.216,0.542,0.116
0,SVC,50,1.129,SCH_DyS,wine,0.1,0.19065194362964485,0.5622522588151037,0.14709579755525154,0.095,0.694,0.003,0.208
0,SVC,50,0.795,SCH_CC,wine,0.1,0.19065194362964485,0.5622522588151037,0.14709579755525154,0.0,0.04,0.96,0.0
0,SVC,50,1.506,SCH_MS,wine,0.1,0.19065194362964485,0.5622522588151037,0.14709579755525154,0.64,0.0,0.0,0.36
0,SVC,50,0.109,SCH_EM,wine,0.1,0.19065194362964485,0.5622522588151037,0.14709579755525154,0.132,0.205,0.571,0.093
0,SVC,50,0.549,DySyn,wine,0.1,0.5138914985084163,0.25828695191534895,0.1278215495762348,0.254,0.244,0.254,0.249
0,SVC,50,0.544,DyS,wine,0.1,0.5138914985084163,0.25828695191534895,0.1278215495762348,0.25,0.25,0.25,0.25
0,SVC,50,0.539,DySyn+aMoSS,wine,0.1,0.5138914985084163,0.25828695191534895,0.1278215495762348,0.245,0.253,0.25,0.253
0,SVC,50,0.564,SCH_AC,wine,0.1,0.5138914985084163,0.25828695191534895,0.1278215495762348,0.085,0.796,0.0,0.119
0,SVC,50,0.154,SCH_GPAC,wine,0.1,0.5138914985084163,0.25828695191534895,0.1278215495762348,0.076,0.579,0.206,0.14
0,SVC,50,0.562,SCH_DyS,wine,0.1,0.5138914985084163,0.25828695191534895,0.1278215495762348,0.115,0.78,0.001,0.104
0,SVC,50,1.203,SCH_CC,wine,0.1,0.5138914985084163,0.25828695191534895,0.1278215495762348,0.0,0.14,0.86,0.0
0,SVC,50,1.8,SCH_MS,wine,0.1,0.5138914985084163,0.25828695191534895,0.1278215495762348,1.0,0.0,0.0,0.0
0,SVC,50,0.173,SCH_EM,wine,0.1,0.5138914985084163,0.25828695191534895,0.1278215495762348,0.078,0.583,0.194,0.145
0,SVC,50,0.279,DySyn,wine,0.1,0.38783982591921334,0.23928208222429986,0.27287809185648687,0.239,0.258,0.234,0.268
0,SVC,50,0.321,DyS,wine,0.1,0.38783982591921334,0.23928208222429986,0.27287809185648687,0.25,0.25,0.25,0.25
0,SVC,50,0.326,DySyn+aMoSS,wine,0.1,0.38783982591921334,0.23928208222429986,0.27287809185648687,0.253,0.245,0.25,0.253
0,SVC,50,0.535,SCH_AC,wine,0.1,0.38783982591921334,0.23928208222429986,0.27287809185648687,0.096,0.656,0.0,0.249
0,SVC,50,0.051,SCH_GPAC,wine,0.1,0.38783982591921334,0.23928208222429986,0.27287809185648687,0.112,0.371,0.253,0.264
0,SVC,50,0.52,SCH_DyS,wine,0.1,0.38783982591921334,0.23928208222429986,0.27287809185648687,0.077,0.631,0.003,0.29
0,SVC,50,1.441,SCH_CC,wine,0.1,0.38783982591921334,0.23928208222429986,0.27287809185648687,0.0,0.04,0.96,0.0
0,SVC,50,1.254,SCH_MS,wine,0.1,0.38783982591921334,0.23928208222429986,0.27287809185648687,0.672,0.0,0.0,0.328
0,SVC,50,0.033,SCH_EM,wine,0.1,0.38783982591921334,0.23928208222429986,0.27287809185648687,0.112,0.372,0.244,0.273
0,SVC,50,0.749,DySyn,wine,0.1,0.23253430608930636,0.05108250492330319,0.6163831889873904,0.263,0.242,0.253,0.242
0,SVC,50,0.733,DyS,wine,0.1,0.23253430608930636,0.05108250492330319,0.6163831889873904,0.25,0.25,0.25,0.25
0,SVC,50,0.736,DySyn+aMoSS,wine,0.1,0.23253430608930636,0.05108250492330319,0.6163831889873904,0.254,0.244,0.254,0.249
0,SVC,50,0.231,SCH_AC,wine,0.1,0.23253430608930636,0.05108250492330319,0.6163831889873904,0.096,0.348,0.0,0.556
0,SVC,50,0.13,SCH_GPAC,wine,0.1,0.23253430608930636,0.05108250492330319,0.6163831889873904,0.102,0.296,0.01,0.593
0,SVC,50,0.743,SCH_DyS,wine,0.1,0.23253430608930636,0.05108250492330319,0.6163831889873904,0.034,0.242,0.413,0.311
0,SVC,50,1.778,SCH_CC,wine,0.1,0.23253430608930636,0.05108250492330319,0.6163831889873904,0.0,0.06,0.94,0.0
