,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,pred_c.1,pred_c.2,pred_c.3
0,SVC,50,0.989,DySyn,concrete,0.1,0.7996323506878357,0.10036764931216444,0.331,0.305,0.364
0,SVC,50,0.744,DyS,concrete,0.1,0.7996323506878357,0.10036764931216444,0.427,0.427,0.145
0,SVC,50,0.721,DySyn+aMoSS,concrete,0.1,0.7996323506878357,0.10036764931216444,0.46,0.451,0.088
0,SVC,50,0.235,SCH_AC,concrete,0.1,0.7996323506878357,0.10036764931216444,0.036,0.917,0.047
0,SVC,50,0.092,SCH_GPAC,concrete,0.1,0.7996323506878357,0.10036764931216444,0.086,0.768,0.147
0,SVC,50,0.301,SCH_DyS,concrete,0.1,0.7996323506878357,0.10036764931216444,0.0,0.749,0.251
0,SVC,50,0.519,SCH_CC,concrete,0.1,0.7996323506878357,0.10036764931216444,0.0,0.64,0.36
0,SVC,50,0.167,SCH_MS,concrete,0.1,0.7996323506878357,0.10036764931216444,0.099,0.717,0.184
0,SVC,50,0.119,SCH_EM,concrete,0.1,0.7996323506878357,0.10036764931216444,0.079,0.761,0.16
0,SVC,50,0.623,DySyn,concrete,0.1,0.3453421877240752,0.5546578122759248,0.36,0.397,0.243
0,SVC,50,0.684,DyS,concrete,0.1,0.3453421877240752,0.5546578122759248,0.394,0.394,0.213
0,SVC,50,1.039,DySyn+aMoSS,concrete,0.1,0.3453421877240752,0.5546578122759248,0.49,0.475,0.035
0,SVC,50,0.707,SCH_AC,concrete,0.1,0.3453421877240752,0.5546578122759248,0.043,0.699,0.258
0,SVC,50,0.083,SCH_GPAC,concrete,0.1,0.3453421877240752,0.5546578122759248,0.115,0.304,0.581
0,SVC,50,0.89,SCH_DyS,concrete,0.1,0.3453421877240752,0.5546578122759248,0.0,0.0,0.999
0,SVC,50,0.309,SCH_CC,concrete,0.1,0.3453421877240752,0.5546578122759248,0.0,0.5,0.5
0,SVC,50,0.499,SCH_MS,concrete,0.1,0.3453421877240752,0.5546578122759248,0.0,0.595,0.405
0,SVC,50,0.077,SCH_EM,concrete,0.1,0.3453421877240752,0.5546578122759248,0.111,0.307,0.582
0,SVC,50,0.537,DySyn,concrete,0.1,0.4922895426337951,0.407710457366205,0.368,0.383,0.248
0,SVC,50,0.575,DyS,concrete,0.1,0.4922895426337951,0.407710457366205,0.388,0.388,0.225
0,SVC,50,0.723,DySyn+aMoSS,concrete,0.1,0.4922895426337951,0.407710457366205,0.462,0.462,0.077
0,SVC,50,0.435,SCH_AC,concrete,0.1,0.4922895426337951,0.407710457366205,0.044,0.71,0.246
0,SVC,50,0.105,SCH_GPAC,concrete,0.1,0.4922895426337951,0.407710457366205,0.103,0.44,0.457
0,SVC,50,0.981,SCH_DyS,concrete,0.1,0.4922895426337951,0.407710457366205,0.304,0.002,0.694
0,SVC,50,0.2,SCH_CC,concrete,0.1,0.4922895426337951,0.407710457366205,0.0,0.54,0.46
0,SVC,50,0.245,SCH_MS,concrete,0.1,0.4922895426337951,0.407710457366205,0.015,0.615,0.37
0,SVC,50,0.109,SCH_EM,concrete,0.1,0.4922895426337951,0.407710457366205,0.102,0.438,0.46
0,SVC,50,0.4,DySyn,concrete,0.1,0.27100902719563563,0.6289909728043644,0.28,0.291,0.429
0,SVC,50,0.91,DyS,concrete,0.1,0.27100902719563563,0.6289909728043644,0.413,0.413,0.174
0,SVC,50,1.258,DySyn+aMoSS,concrete,0.1,0.27100902719563563,0.6289909728043644,0.5,0.5,0.0
0,SVC,50,0.753,SCH_AC,concrete,0.1,0.27100902719563563,0.6289909728043644,0.01,0.647,0.342
0,SVC,50,0.008,SCH_GPAC,concrete,0.1,0.27100902719563563,0.6289909728043644,0.103,0.267,0.63
0,SVC,50,0.541,SCH_DyS,concrete,0.1,0.27100902719563563,0.6289909728043644,0.11,0.0,0.889
0,SVC,50,0.338,SCH_CC,concrete,0.1,0.27100902719563563,0.6289909728043644,0.0,0.44,0.56
0,SVC,50,0.61,SCH_MS,concrete,0.1,0.27100902719563563,0.6289909728043644,0.0,0.576,0.424
0,SVC,50,0.0,SCH_EM,concrete,0.1,0.27100902719563563,0.6289909728043644,0.1,0.271,0.629
0,SVC,50,0.538,DySyn,concrete,0.1,0.6137996112530714,0.2862003887469286,0.324,0.345,0.331
0,SVC,50,0.651,DyS,concrete,0.1,0.6137996112530714,0.2862003887469286,0.426,0.426,0.149
0,SVC,50,0.85,DySyn+aMoSS,concrete,0.1,0.6137996112530714,0.2862003887469286,0.525,0.475,0.0
0,SVC,50,0.498,SCH_AC,concrete,0.1,0.6137996112530714,0.2862003887469286,0.053,0.863,0.084
0,SVC,50,0.124,SCH_GPAC,concrete,0.1,0.6137996112530714,0.2862003887469286,0.105,0.671,0.224
0,SVC,50,1.204,SCH_DyS,concrete,0.1,0.6137996112530714,0.2862003887469286,0.702,0.019,0.279
0,SVC,50,0.2,SCH_CC,concrete,0.1,0.6137996112530714,0.2862003887469286,0.0,0.7,0.3
0,SVC,50,0.218,SCH_MS,concrete,0.1,0.6137996112530714,0.2862003887469286,0.057,0.723,0.22
0,SVC,50,0.131,SCH_EM,concrete,0.1,0.6137996112530714,0.2862003887469286,0.103,0.677,0.221
0,SVC,50,0.728,DySyn,concrete,0.1,0.7778217701231598,0.12217822987684024,0.464,0.427,0.109
0,SVC,50,0.8,DyS,concrete,0.1,0.7778217701231598,0.12217822987684024,0.5,0.5,0.0
0,SVC,50,0.244,DySyn+aMoSS,concrete,0.1,0.7778217701231598,0.12217822987684024,0.185,0.815,0.0
