,scorer,Test_size,abs_error,quantifier,dataset,actual_c.0,actual_c.1,actual_c.2,pred_c.0,pred_c.1,pred_c.2
0,SVC,50,0.289,SCH_CC,nursery,0.1,0.39571080790250324,0.5042891920974968,0.1,0.54,0.36
0,SVC,50,0.69,SCH_MS,nursery,0.1,0.39571080790250324,0.5042891920974968,0.445,0.297,0.258
0,SVC,50,0.349,SCH_EM,nursery,0.1,0.39571080790250324,0.5042891920974968,0.099,0.57,0.331
0,SVC,50,0.458,DySyn,nursery,0.1,0.37493908678332766,0.5250609132166723,0.329,0.339,0.332
0,SVC,50,0.271,DyS,nursery,0.1,0.37493908678332766,0.5250609132166723,0.13,0.481,0.39
0,SVC,50,1.8,DySyn+aMoSS,nursery,0.1,0.37493908678332766,0.5250609132166723,1.0,0.0,0.0
0,SVC,50,0.022,SCH_AC,nursery,0.1,0.37493908678332766,0.5250609132166723,0.096,0.368,0.536
0,SVC,50,0.072,SCH_GPAC,nursery,0.1,0.37493908678332766,0.5250609132166723,0.1,0.339,0.561
0,SVC,50,0.07,SCH_DyS,nursery,0.1,0.37493908678332766,0.5250609132166723,0.097,0.343,0.56
0,SVC,50,0.03,SCH_CC,nursery,0.1,0.37493908678332766,0.5250609132166723,0.1,0.36,0.54
0,SVC,50,0.728,SCH_MS,nursery,0.1,0.37493908678332766,0.5250609132166723,0.464,0.198,0.338
0,SVC,50,0.049,SCH_EM,nursery,0.1,0.37493908678332766,0.5250609132166723,0.099,0.351,0.549
0,SVC,50,0.45,DySyn,nursery,0.1,0.34480633667260036,0.5551936633273997,0.325,0.336,0.339
0,SVC,50,0.048,DyS,nursery,0.1,0.34480633667260036,0.5551936633273997,0.09,0.369,0.541
0,SVC,50,1.8,DySyn+aMoSS,nursery,0.1,0.34480633667260036,0.5551936633273997,1.0,0.0,0.0
0,SVC,50,0.046,SCH_AC,nursery,0.1,0.34480633667260036,0.5551936633273997,0.096,0.368,0.536
0,SVC,50,0.04,SCH_GPAC,nursery,0.1,0.34480633667260036,0.5551936633273997,0.1,0.365,0.535
0,SVC,50,0.188,SCH_DyS,nursery,0.1,0.34480633667260036,0.5551936633273997,0.109,0.251,0.64
0,SVC,50,0.03,SCH_CC,nursery,0.1,0.34480633667260036,0.5551936633273997,0.1,0.36,0.54
0,SVC,50,0.676,SCH_MS,nursery,0.1,0.34480633667260036,0.5551936633273997,0.438,0.261,0.301
