,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,pred_c.1,pred_c.2,pred_c.3
0,XGBClassifier,50,0.743,SCH_AC,energy,0.1,0.37160002922841795,0.5283999707715821,0.132,0.0,0.868
0,XGBClassifier,50,0.263,SCH_GPAC,energy,0.1,0.37160002922841795,0.5283999707715821,0.1,0.24,0.66
0,XGBClassifier,50,0.4,SCH_DyS,energy,0.1,0.37160002922841795,0.5283999707715821,0.089,0.182,0.728
0,XGBClassifier,50,0.223,SCH_CC,energy,0.1,0.37160002922841795,0.5283999707715821,0.12,0.26,0.62
0,XGBClassifier,50,0.943,SCH_MS,energy,0.1,0.37160002922841795,0.5283999707715821,0.0,0.0,1.0
0,XGBClassifier,50,0.263,SCH_EM,energy,0.1,0.37160002922841795,0.5283999707715821,0.1,0.24,0.66
0,XGBClassifier,50,0.054,DySyn,energy,0.1,0.12619215457350988,0.7738078454264901,0.109,0.099,0.792
0,XGBClassifier,50,0.092,DyS,energy,0.1,0.12619215457350988,0.7738078454264901,0.1,0.08,0.82
0,XGBClassifier,50,0.074,DySyn+aMoSS,energy,0.1,0.12619215457350988,0.7738078454264901,0.109,0.089,0.802
0,XGBClassifier,50,0.252,SCH_AC,energy,0.1,0.12619215457350988,0.7738078454264901,0.109,0.0,0.891
0,XGBClassifier,50,0.092,SCH_GPAC,energy,0.1,0.12619215457350988,0.7738078454264901,0.1,0.08,0.82
0,XGBClassifier,50,0.546,SCH_DyS,energy,0.1,0.12619215457350988,0.7738078454264901,0.018,0.399,0.583
0,XGBClassifier,50,0.012,SCH_CC,energy,0.1,0.12619215457350988,0.7738078454264901,0.1,0.12,0.78
0,XGBClassifier,50,0.452,SCH_MS,energy,0.1,0.12619215457350988,0.7738078454264901,0.0,0.0,1.0
0,XGBClassifier,50,0.092,SCH_EM,energy,0.1,0.12619215457350988,0.7738078454264901,0.1,0.08,0.82
0,XGBClassifier,50,0.155,DySyn,energy,0.1,0.5220469447613494,0.3779530552386507,0.117,0.583,0.301
0,XGBClassifier,50,0.116,DyS,energy,0.1,0.5220469447613494,0.3779530552386507,0.1,0.58,0.32
0,XGBClassifier,50,0.122,DySyn+aMoSS,energy,0.1,0.5220469447613494,0.3779530552386507,0.109,0.574,0.317
0,XGBClassifier,50,1.044,SCH_AC,energy,0.1,0.5220469447613494,0.3779530552386507,0.238,0.0,0.762
0,XGBClassifier,50,0.116,SCH_GPAC,energy,0.1,0.5220469447613494,0.3779530552386507,0.1,0.58,0.32
0,XGBClassifier,50,0.245,SCH_DyS,energy,0.1,0.5220469447613494,0.3779530552386507,0.181,0.563,0.255
0,XGBClassifier,50,0.116,SCH_CC,energy,0.1,0.5220469447613494,0.3779530552386507,0.12,0.56,0.32
0,XGBClassifier,50,1.044,SCH_MS,energy,0.1,0.5220469447613494,0.3779530552386507,0.194,0.0,0.806
0,XGBClassifier,50,0.116,SCH_EM,energy,0.1,0.5220469447613494,0.3779530552386507,0.1,0.58,0.32
0,XGBClassifier,50,0.072,DySyn,energy,0.1,0.5792136834630468,0.3207863165369533,0.114,0.543,0.343
0,XGBClassifier,50,0.038,DyS,energy,0.1,0.5792136834630468,0.3207863165369533,0.1,0.56,0.34
0,XGBClassifier,50,0.06,DySyn+aMoSS,energy,0.1,0.5792136834630468,0.3207863165369533,0.108,0.549,0.343
0,XGBClassifier,50,1.158,SCH_AC,energy,0.1,0.5792136834630468,0.3207863165369533,0.227,0.0,0.773
0,XGBClassifier,50,0.038,SCH_GPAC,energy,0.1,0.5792136834630468,0.3207863165369533,0.1,0.56,0.34
0,XGBClassifier,50,0.35,SCH_DyS,energy,0.1,0.5792136834630468,0.3207863165369533,0.136,0.718,0.146
0,XGBClassifier,50,0.16,SCH_CC,energy,0.1,0.5792136834630468,0.3207863165369533,0.18,0.52,0.3
0,XGBClassifier,50,1.158,SCH_MS,energy,0.1,0.5792136834630468,0.3207863165369533,0.284,0.0,0.716
0,XGBClassifier,50,0.038,SCH_EM,energy,0.1,0.5792136834630468,0.3207863165369533,0.1,0.56,0.34
